ID,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
2243,M,N,BL,BL,17,7,16,2016,1,20/06/2016,01/01/2017,1,GH,PAL,PGH,08/07/2016,PGH,1,2,1,0,0,0,195,6.393442623,4,0,ZTC,6,2016,201606,1,2017,201701
2244,M,U,BL,BL,13,6,12,2016,1,20/06/2016,01/01/2017,1,GH,PAL,PGH,08/07/2016,PGH,1,2,1,0,0,0,195,6.393442623,4,0,ZTC,6,2016,201606,1,2017,201701
2245,M,U,WH,WH,9,4,8,2016,1,20/06/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,195,6.393442623,4,0,ZTC,6,2016,201606,1,2017,201701
2246,F,N,BL,BL,14,6,13,2014,3,20/06/2016,01/01/2017,0,SG,PSG, , ,PSG,0,1,0,0,0,0,195,6.393442623,4,0,ZTC,6,2016,201606,1,2017,201701
2247,F,N,UK,OT,3,2,2,2016,1,20/06/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,195,6.393442623,4,0,ZTC,6,2016,201606,1,2017,201701
2248,M,N,BL,BL,17,7,16,2016,1,21/06/2016,21/11/2016,1,AL,PAL, , ,PAL,0,1,0,1,0,0,153,5.016393443,3,2,XRF,6,2016,201606,11,2016,201611
2249,M,N,BL,BL,4,3,4,2016,1,21/06/2016,01/01/2017,1,KC,PSF,PKC,24/06/2016,PKC,1,2,1,0,0,0,194,6.360655738,4,0,ZTC,6,2016,201606,1,2017,201701
2250,M,N,OT,OT,13,6,13,2016,1,22/06/2016,01/01/2017,1,KC,PKC,PKC,24/06/2016,PKC,0,2,1,0,0,0,193,6.327868853,4,0,ZTC,6,2016,201606,1,2017,201701
2251,F,N,BL,BL,16,7,16,2016,1,23/06/2016,24/06/2016,1,SG,PSG, , ,PSG,0,1,0,1,0,1,1,0.032786885,1,3,XRF,6,2016,201606,6,2016,201606
2252,F,N,WH,WH,17,7,17,2015,4,23/06/2016,30/06/2016,0,SG,PSG, , ,PSG,0,1,0,1,1,1,7,0.229508197,1,1,XRY,6,2016,201606,6,2016,201606
2253,M,N,OT,OT,4,3,3,2016,1,24/06/2016,01/01/2017,1,KC,PKC,PUK,25/08/2016,PKC,1,3,2,0,0,0,191,6.262295082,4,0,ZTC,6,2016,201606,1,2017,201701
2254,F,N,OT,OT,1,1,0,2016,1,24/06/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,191,6.262295082,4,0,ZTC,6,2016,201606,1,2017,201701
2255,M,U,UK,OT,0,1,0,2016,1,24/06/2016,26/07/2016,1,FC,PFC, , ,PFC,0,1,0,1,0,0,32,1.049180328,2,3,XRF,6,2016,201606,7,2016,201607
2256,F,N,BL,BL,16,7,15,2016,1,25/06/2016,27/06/2016,1,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,4,XRF,6,2016,201606,6,2016,201606
2257,M,Y,OT,OT,3,2,2,2016,1,26/06/2016,29/06/2016,1,SF,PSF, , ,PSF,0,1,0,1,0,0,3,0.098360656,1,4,XRF,6,2016,201606,6,2016,201606
2258,M,N,BL,BL,16,7,16,2016,1,27/06/2016,04/08/2016,1,SG,PSG, , ,PSG,0,1,0,1,0,1,38,1.245901639,2,1,XUK,6,2016,201606,8,2016,201608
2259,M,N,WH,WH,1,1,0,2015,2,27/06/2016,01/01/2017,0,UK,PKC,PUK,01/08/2016,PUK,1,2,1,0,0,0,188,6.163934426,4,0,ZTC,6,2016,201606,1,2017,201701
2260,F,N,WH,WH,0,1,0,2016,1,27/06/2016,01/07/2016,1,SF,PSF, , ,PSF,0,1,0,1,0,0,4,0.131147541,1,4,XRF,6,2016,201606,7,2016,201607
2261,M,N,BL,BL,16,7,16,2015,2,28/06/2016,01/01/2017,0,SG,PSG,PSG,23/08/2016,PRC,1,3,2,0,0,0,187,6.131147541,4,0,ZTC,6,2016,201606,1,2017,201701
2262,M,N,MU,OT,4,3,3,2016,1,28/06/2016,01/01/2017,1,FC,PSF,PUK,25/07/2016,PFC,1,5,4,0,0,0,187,6.131147541,4,0,ZTC,6,2016,201606,1,2017,201701
2263,M,N,WH,WH,0,1,0,2016,1,28/06/2016,17/10/2016,1,KC,PKC,PKC,17/08/2016,PUK,1,3,2,1,0,0,111,3.639344262,3,2,XRF,6,2016,201606,10,2016,201610
2264,M,N,BL,BL,2,2,1,2016,1,29/06/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,186,6.098360656,4,0,ZTC,6,2016,201606,1,2017,201701
2265,F,N,WH,WH,17,6,16,2014,5,30/06/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,185,6.065573771,4,0,ZTC,6,2016,201606,1,2017,201701
2266,F,N,BL,BL,14,6,13,2016,1,30/06/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,185,6.065573771,4,0,ZTC,6,2016,201606,1,2017,201701
2267,M,N,UK,OT,2,2,2,2016,1,30/06/2016,07/11/2016,1,KC,PFC,PKC,01/07/2016,PKC,1,2,1,1,0,0,130,4.262295082,3,2,XRF,6,2016,201606,11,2016,201611
2268,F,N,UK,OT,1,2,1,2016,1,30/06/2016,01/01/2017,1,KC,PFC,PKC,01/07/2016,PKC,1,2,1,0,0,0,185,6.065573771,4,0,ZTC,6,2016,201606,1,2017,201701
2269,F,N,BL,BL,5,3,5,2016,1,30/06/2016,01/01/2017,1,KC,PFC,PKC,01/07/2016,PKC,1,2,1,0,0,0,185,6.065573771,4,0,ZTC,6,2016,201606,1,2017,201701
2270,M,N,OT,OT,3,1,2,2014,2,01/07/2016,05/07/2016,0,KC,PKC, , ,PKC,0,1,0,1,0,0,4,0.131147541,1,4,XRF,7,2016,201607,7,2016,201607
2271,F,N,UK,OT,5,3,5,2016,1,01/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,184,6.032786885,4,0,ZTC,7,2016,201607,1,2017,201701
2272,F,N,WH,WH,2,2,1,2016,1,01/07/2016,01/01/2017,1,KC,PKC,PKC,03/09/2016,PKC,0,2,1,0,0,0,184,6.032786885,4,0,ZTC,7,2016,201607,1,2017,201701
2273,F,N,WH,WH,1,2,1,2016,1,04/07/2016,02/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,29,0.950819672,1,3,XRF,7,2016,201607,8,2016,201608
2274,F,N,BL,BL,3,2,2,2016,1,05/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,180,5.901639344,4,0,ZTC,7,2016,201607,1,2017,201701
2275,M,U,WH,WH,1,1,0,2016,2,05/07/2016,13/09/2016,0,KC,PKC, , ,PKC,0,1,0,1,0,0,70,2.295081967,2,3,XRF,7,2016,201607,9,2016,201609
2276,F,N,BL,BL,1,1,0,2016,1,05/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,180,5.901639344,4,0,ZTC,7,2016,201607,1,2017,201701
2277,M,N,UK,OT,4,3,3,2016,2,07/07/2016,01/01/2017,0,KC,PKC,PKC,01/08/2016,PKC,0,2,1,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2278,M,U,UK,OT,2,2,1,2016,2,07/07/2016,01/01/2017,0,KC,PKC,PKC,01/08/2016,PKC,0,2,1,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2279,F,N,BL,BL,2,2,1,2016,1,07/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2280,M,N,BL,BL,0,1,0,2016,1,07/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2281,M,N,WH,WH,0,1,0,2016,1,07/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2282,F,Y,WH,WH,6,4,6,2016,1,07/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,178,5.836065574,3,0,ZTC,7,2016,201607,1,2017,201701
2283,F,N,WH,WH,8,4,7,2016,1,08/07/2016,11/07/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,3,0.098360656,1,3,XRF,7,2016,201607,7,2016,201607
2284,M,N,WH,WH,11,5,11,2016,1,08/07/2016,23/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,46,1.508196721,2,3,XRF,7,2016,201607,8,2016,201608
2285,M,N,WH,WH,9,4,8,2016,1,08/07/2016,01/01/2017,1,KC,PKC,PUK,20/09/2016,PUK,1,4,3,0,0,0,177,5.803278689,3,0,ZTC,7,2016,201607,1,2017,201701
2286,M,N,WH,WH,6,3,5,2016,1,08/07/2016,01/01/2017,1,KC,PKC,PUK,20/09/2016,PUK,1,4,3,0,0,0,177,5.803278689,3,0,ZTC,7,2016,201607,1,2017,201701
2287,F,N,WH,WH,1,1,0,2016,1,08/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,177,5.803278689,3,0,ZTC,7,2016,201607,1,2017,201701
2288,F,N,WH,WH,3,2,2,2016,1,09/07/2016,01/01/2017,1,KC,PKC,PKC,11/07/2016,PKC,0,3,2,0,0,0,176,5.770491803,3,0,ZTC,7,2016,201607,1,2017,201701
2289,F,N,WH,WH,1,2,1,2016,1,09/07/2016,01/01/2017,1,KC,PKC,PKC,11/07/2016,PKC,0,3,2,0,0,0,176,5.770491803,3,0,ZTC,7,2016,201607,1,2017,201701
2290,M,Y,BL,BL,3,3,3,2016,1,10/07/2016,01/01/2017,1,KC,PSF,PKC,05/08/2016,PKC,1,4,3,0,0,0,175,5.737704918,3,0,ZTC,7,2016,201607,1,2017,201701
2291,F,Y,MU,OT,2,2,2,2016,1,10/07/2016,01/01/2017,1,KC,PSF,PKC,19/07/2016,PKC,1,2,1,0,0,0,175,5.737704918,3,0,ZTC,7,2016,201607,1,2017,201701
2292,M,Y,MU,OT,6,4,6,2016,1,10/07/2016,01/01/2017,1,KC,PSF,PKC,05/08/2016,PKC,1,4,3,0,0,0,175,5.737704918,3,0,ZTC,7,2016,201607,1,2017,201701
2293,F,U,UK,OT,0,1,0,2016,1,10/07/2016,01/01/2017,1,KC,PSF,PKC,19/07/2016,PKC,1,2,1,0,0,0,175,5.737704918,3,0,ZTC,7,2016,201607,1,2017,201701
2294,M,N,WH,WH,5,3,5,2016,1,11/07/2016,01/01/2017,1,KC,PKC,PKC,04/08/2016,PKC,0,2,1,0,0,0,174,5.704918033,3,0,ZTC,7,2016,201607,1,2017,201701
2295,F,N,WH,WH,0,1,0,2016,1,11/07/2016,01/01/2017,1,KC,PKC,PKC,07/10/2016,PKC,0,2,1,0,0,0,174,5.704918033,3,0,ZTC,7,2016,201607,1,2017,201701
2296,F,N,BL,BL,10,5,10,2016,1,12/07/2016,07/10/2016,1,KC,PKC,PKC,23/07/2016,PKC,0,2,1,1,0,0,87,2.852459016,2,2,XRF,7,2016,201607,10,2016,201610
2297,M,U,BL,BL,18,7,17,2016,2,12/07/2016,01/01/2017,0,SG,PSG, , ,PSG,0,1,0,0,0,0,173,5.672131148,3,0,ZTC,7,2016,201607,1,2017,201701
2298,F,U,OT,OT,5,3,4,2016,1,12/07/2016,07/10/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,87,2.852459016,2,2,XRF,7,2016,201607,10,2016,201610
2299,F,Y,WH,WH,0,1,0,2016,1,12/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,173,5.672131148,3,0,ZTC,7,2016,201607,1,2017,201701
2300,F,N,UK,OT,10,5,10,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2301,F,N,UK,OT,15,6,14,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2302,M,N,WH,WH,13,6,13,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2303,F,N,WH,WH,8,4,7,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2304,F,N,WH,WH,7,4,6,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2305,M,N,WH,WH,5,3,5,2016,1,13/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2306,F,N,BL,BL,0,1,0,2016,1,13/07/2016,01/01/2017,1,KC,PKC,PKC,29/08/2016,PKC,0,2,1,0,0,0,172,5.639344262,3,0,ZTC,7,2016,201607,1,2017,201701
2307,F,N,WH,WH,17,7,17,2015,5,14/07/2016,21/07/2016,0,SG,PSG, , ,PSG,0,1,0,1,1,1,7,0.229508197,1,1,XRY,7,2016,201607,7,2016,201607
2308,M,U,BL,BL,0,1,0,2016,1,14/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,171,5.606557377,3,0,ZTC,7,2016,201607,1,2017,201701
2309,M,U,BL,BL,10,5,9,2016,1,15/07/2016,01/01/2017,1,KC,PSF,PKC,18/07/2016,PKC,1,2,1,0,0,0,170,5.573770492,3,0,ZTC,7,2016,201607,1,2017,201701
2310,F,U,WH,WH,8,4,8,2016,1,15/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,170,5.573770492,3,0,ZTC,7,2016,201607,1,2017,201701
2311,F,N,WH,WH,5,3,5,2016,1,15/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,170,5.573770492,3,0,ZTC,7,2016,201607,1,2017,201701
2312,M,N,WH,WH,1,2,1,2016,1,15/07/2016,01/01/2017,1,KC,PSF,PKC,08/08/2016,PKC,1,2,1,0,0,0,170,5.573770492,3,0,ZTC,7,2016,201607,1,2017,201701
2313,F,Y,BL,BL,12,6,12,2016,1,15/07/2016,13/09/2016,1,KC,PSF,PKC,18/07/2016,PKC,1,2,1,1,0,0,60,1.967213115,2,3,XRF,7,2016,201607,9,2016,201609
2314,M,N,BL,BL,0,1,0,2016,1,15/07/2016,18/07/2016,1,SF,PSF, , ,PSF,0,1,0,1,0,0,3,0.098360656,1,3,XRF,7,2016,201607,7,2016,201607
2315,M,N,BL,BL,14,6,14,2016,1,16/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,169,5.540983607,3,0,ZTC,7,2016,201607,1,2017,201701
2316,M,U,OT,OT,1,1,0,2015,2,16/07/2016,25/08/2016,0,SF,PSF, , ,PSF,0,1,0,1,0,0,40,1.31147541,2,3,XRF,7,2016,201607,8,2016,201608
2317,M,N,MU,OT,0,1,0,2016,1,16/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,169,5.540983607,3,0,ZTC,7,2016,201607,1,2017,201701
2318,M,Y,BL,BL,10,5,10,2016,1,18/07/2016,01/01/2017,1,KC,PSF,PKC,20/07/2016,PKC,1,2,1,0,0,0,167,5.475409836,3,0,ZTC,7,2016,201607,1,2017,201701
2319,F,N,MU,OT,14,6,13,2016,1,19/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,166,5.442622951,3,0,ZTC,7,2016,201607,1,2017,201701
2320,F,N,WH,WH,3,2,3,2015,2,19/07/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,166,5.442622951,3,0,ZTC,7,2016,201607,1,2017,201701
2321,F,U,WH,WH,17,7,17,2016,1,19/07/2016,20/07/2016,1,SG,PSG, , ,PSG,0,1,0,1,0,0,1,0.032786885,1,3,XRF,7,2016,201607,7,2016,201607
2322,M,N,UK,OT,15,6,15,2014,3,20/07/2016,25/10/2016,0,SG,PSG, , ,PSG,0,1,0,1,1,1,97,3.180327869,3,1,XRY,7,2016,201607,10,2016,201610
2323,M,N,AS,OT,15,7,15,2016,1,20/07/2016,31/07/2016,1,SG,PSG, , ,PSG,0,1,0,1,0,0,11,0.360655738,1,3,XRF,7,2016,201607,7,2016,201607
2324,F,N,UK,OT,16,7,16,2016,2,21/07/2016,16/09/2016,0,SG,PSG,PSG,22/07/2016,PSG,0,2,1,1,0,0,57,1.868852459,2,3,XRF,7,2016,201607,9,2016,201609
2325,M,N,BL,BL,1,1,0,2016,1,21/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,164,5.37704918,3,0,ZTC,7,2016,201607,1,2017,201701
2326,F,N,BL,BL,16,6,15,2015,2,22/07/2016,01/01/2017,0,KC,PKC,PSG,29/07/2016,PKC,1,3,2,0,0,0,163,5.344262295,3,0,ZTC,7,2016,201607,1,2017,201701
2327,M,N,OT,OT,9,4,8,2016,1,22/07/2016,01/01/2017,1,KC,PKC,PKC,22/08/2016,PKC,0,2,1,0,0,0,163,5.344262295,3,0,ZTC,7,2016,201607,1,2017,201701
2328,M,N,WH,WH,4,3,3,2016,1,22/07/2016,09/12/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,140,4.590163934,3,1,XRF,7,2016,201607,12,2016,201612
2329,M,N,WH,WH,7,4,6,2016,1,22/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,163,5.344262295,3,0,ZTC,7,2016,201607,1,2017,201701
2330,F,N,WH,WH,4,3,3,2016,1,22/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,163,5.344262295,3,0,ZTC,7,2016,201607,1,2017,201701
2331,M,N,BL,BL,8,4,8,2016,1,23/07/2016,01/01/2017,1,KC,PFC,PKC,18/08/2016,PKC,1,2,1,0,0,0,162,5.31147541,3,0,ZTC,7,2016,201607,1,2017,201701
2332,F,N,UK,OT,3,3,3,2016,1,23/07/2016,01/01/2017,1,KC,PSF,PFC,28/07/2016,PKC,1,3,2,0,0,0,162,5.31147541,3,0,ZTC,7,2016,201607,1,2017,201701
2333,M,N,WH,WH,0,1,0,2016,1,25/07/2016,01/01/2017,1,FC,PFC,PKC,25/10/2016,PKC,1,2,1,0,0,0,160,5.245901639,3,0,ZTC,7,2016,201607,1,2017,201701
2334,M,N,BL,BL,0,1,0,2016,1,25/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,160,5.245901639,3,0,ZTC,7,2016,201607,1,2017,201701
2335,M,N,WH,WH,0,1,0,2016,1,26/07/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,159,5.213114754,3,0,ZTC,7,2016,201607,1,2017,201701
2336,M,N,WH,WH,9,5,9,2016,1,27/07/2016,01/01/2017,1,KC,PKC,PKC,15/09/2016,PKC,0,2,1,0,0,0,158,5.180327869,3,0,ZTC,7,2016,201607,1,2017,201701
2337,M,N,BL,BL,1,1,0,2016,3,27/07/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,158,5.180327869,3,0,ZTC,7,2016,201607,1,2017,201701
2338,F,N,WH,WH,0,1,0,2016,1,27/07/2016,01/01/2017,1,KC,PKC,PKC,09/08/2016,PKC,0,2,1,0,0,0,158,5.180327869,3,0,ZTC,7,2016,201607,1,2017,201701
2339,M,N,WH,WH,0,1,0,2016,1,27/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,158,5.180327869,3,0,ZTC,7,2016,201607,1,2017,201701
2340,F,N,OT,OT,5,3,4,2016,1,27/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,158,5.180327869,3,0,ZTC,7,2016,201607,1,2017,201701
2341,M,N,OT,OT,18,7,17,2015,3,28/07/2016,21/09/2016,0,SG,PSG, , ,PSG,0,1,0,1,0,0,55,1.803278689,2,3,XRF,7,2016,201607,9,2016,201609
2342,F,N,BL,BL,7,3,6,2014,2,28/07/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,157,5.147540984,3,0,ZTC,7,2016,201607,1,2017,201701
2343,F,N,BL,BL,2,1,2,2014,2,28/07/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,157,5.147540984,3,0,ZTC,7,2016,201607,1,2017,201701
2344,M,N,OT,OT,0,1,0,2016,1,28/07/2016,01/01/2017,1,KC,PFC,PKC,22/08/2016,PKC,1,2,1,0,0,0,157,5.147540984,3,0,ZTC,7,2016,201607,1,2017,201701
2345,F,N,WH,WH,2,1,1,2015,2,29/07/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,156,5.114754098,3,0,ZTC,7,2016,201607,1,2017,201701
2346,F,N,BL,BL,14,6,13,2015,2,29/07/2016,01/01/2017,0,RC,PSG,PRC,26/08/2016,PRC,1,2,1,0,0,0,156,5.114754098,3,0,ZTC,7,2016,201607,1,2017,201701
2347,F,N,BL,BL,3,2,2,2016,1,29/07/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,156,5.114754098,3,0,ZTC,7,2016,201607,1,2017,201701
2348,M,N,WH,WH,5,3,4,2016,1,31/07/2016,01/01/2017,1,SF,PSF,PFC,09/11/2016,PFC,1,2,1,0,0,0,154,5.049180328,3,0,ZTC,7,2016,201607,1,2017,201701
2349,M,U,UK,OT,10,5,10,2016,1,01/08/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,153,5.016393443,3,0,ZTC,8,2016,201608,1,2017,201701
2350,M,N,WH,WH,11,5,10,2016,1,02/08/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,152,4.983606557,3,0,ZTC,8,2016,201608,1,2017,201701
2351,M,N,MU,OT,13,5,12,2015,2,02/08/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,152,4.983606557,3,0,ZTC,8,2016,201608,1,2017,201701
2352,M,N,MU,OT,11,5,11,2015,2,02/08/2016,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,152,4.983606557,3,0,ZTC,8,2016,201608,1,2017,201701
2353,M,U,OT,OT,0,1,0,2016,1,02/08/2016,01/01/2017,1,SF,PSF, , ,PSF,0,1,0,0,0,0,152,4.983606557,3,0,ZTC,8,2016,201608,1,2017,201701
2354,M,N,WH,WH,0,1,0,2016,1,02/08/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,152,4.983606557,3,0,ZTC,8,2016,201608,1,2017,201701
2355,M,N,WH,WH,0,1,0,2016,1,02/08/2016,05/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,3,0.098360656,1,3,XRF,8,2016,201608,8,2016,201608
2356,M,N,BL,BL,8,4,7,2016,1,03/08/2016,05/08/2016,1,FC,PFC, , ,PFC,0,1,0,1,0,0,2,0.065573771,1,3,XRF,8,2016,201608,8,2016,201608
2357,M,N,BL,BL,17,7,16,2016,1,03/08/2016,01/01/2017,1,IL,PSG,PIL,28/09/2016,PIL,1,2,1,0,0,0,151,4.950819672,3,0,ZTC,8,2016,201608,1,2017,201701
2358,F,N,BL,BL,19,7,18,2015,2,03/08/2016,01/01/2017,0,GH,PGH,PKC,01/12/2016,PKC,1,2,1,0,0,0,151,4.950819672,3,0,ZTC,8,2016,201608,1,2017,201701
2359,M,U,OT,OT,7,4,7,2016,1,03/08/2016,01/01/2017,1,SF,PSF,PFC,19/11/2016,PFC,1,2,1,0,0,0,151,4.950819672,3,0,ZTC,8,2016,201608,1,2017,201701
2360,F,U,BL,BL,3,3,3,2016,1,03/08/2016,09/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,6,0.196721312,1,3,XRF,8,2016,201608,8,2016,201608
2361,F,N,BL,BL,1,2,1,2016,1,03/08/2016,09/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,6,0.196721312,1,3,XRF,8,2016,201608,8,2016,201608
2362,M,N,UK,OT,0,1,0,2016,1,03/08/2016,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,151,4.950819672,3,0,ZTC,8,2016,201608,1,2017,201701
2363,F,N,WH,WH,16,7,16,2016,2,04/08/2016,01/01/2017,0,SG,PSG,PRC,23/11/2016,PRC,1,2,1,0,0,0,150,4.918032787,3,0,ZTC,8,2016,201608,1,2017,201701
2364,M,U,WH,WH,0,1,0,2016,1,05/08/2016,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,149,4.885245902,3,0,ZTC,8,2016,201608,1,2017,201701
2365,F,N,BL,BL,16,7,15,2016,2,08/08/2016,01/01/2017,0,UK,PUK,PKC,17/11/2016,PKC,1,2,1,0,0,0,146,4.786885246,3,0,ZTC,8,2016,201608,1,2017,201701
2366,F,N,BL,BL,11,5,10,2016,2,08/08/2016,01/01/2017,0,FC,PFC,PKC,17/11/2016,PKC,1,2,1,0,0,0,146,4.786885246,3,0,ZTC,8,2016,201608,1,2017,201701
2367,M,N,BL,BL,12,6,12,2016,1,08/08/2016,01/01/2017,1,KC,PSG,PKC,10/08/2016,PKC,1,2,1,0,0,0,146,4.786885246,3,0,ZTC,8,2016,201608,1,2017,201701
2368,M,U,MU,OT,15,7,15,2016,2,08/08/2016,11/11/2016,0,SG,PSG,PGH,25/10/2016,PGH,1,2,1,1,1,0,95,3.114754098,3,2,XRY,8,2016,201608,11,2016,201611
2369,F,N,BL,BL,17,7,16,2016,1,08/08/2016,06/09/2016,1,SG,PSG, , ,PSG,0,1,0,1,1,1,29,0.950819672,1,1,XRY,8,2016,201608,9,2016,201609
2370,M,N,WH,WH,20, ,20,2016,1,08/08/2016,10/11/2016,1,AL,PAL, , ,PAL,0,1,0,1,0,0,94,3.081967213,3,2,XJP,8,2016,201608,11,2016,201611
2371,M,U,BL,BL,17,7,17,2016,1,08/08/2016,16/09/2016,1,AL,PAL, , ,PAL,0,1,0,1,0,0,39,1.278688525,2,3,XJP,8,2016,201608,9,2016,201609
2372,F,N,WH,WH,3,3,3,2016,1,08/08/2016,01/01/2017,1,KC,PKC,PKC,28/11/2016,PKC,0,4,3,0,0,0,146,4.786885246,3,0,ZTC,8,2016,201608,1,2017,201701
2373,M,N,BL,BL,0,1,0,2016,1,08/08/2016,11/08/2016,1,SF,PSF, , ,PSF,0,1,0,1,0,1,3,0.098360656,1,1,XRF,8,2016,201608,8,2016,201608
2374,F,N,WH,WH,17,7,17,2015,6,09/08/2016,16/08/2016,0,SG,PSG, , ,PSG,0,1,0,1,1,0,7,0.229508197,1,3,XRY,8,2016,201608,8,2016,201608
2375,M,N,MU,OT,8,4,8,2016,1,10/08/2016,08/12/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,120,3.93442623,3,1,XRF,8,2016,201608,12,2016,201612
2376,F,N,WH,WH,10,5,10,2015,2,10/08/2016,12/08/2016,0,KC,PKC, , ,PKC,0,1,0,1,0,0,2,0.065573771,1,3,XRF,8,2016,201608,8,2016,201608
2377,F,N,UK,OT,13,6,13,2015,2,10/08/2016,12/08/2016,0,KC,PKC, , ,PKC,0,1,0,1,0,1,2,0.065573771,1,2,XRF,8,2016,201608,8,2016,201608
